Yearly_ExpensesK,Avg_Residancy_Altitude,Overall_happiness_score,Will_vote_only_large_party,Financial_agenda_matters,Yearly_IncomeK,Most_Important_Issue,Vote
439.088906439,179.783313703,722.970821608,1.0,0.0,566.117480762,4.0,4
431.321410701,133.756032242,747.662641108,1.0,0.0,571.255817791,7.0,4
423.048597251,71.1807316875,718.584739088,1.0,0.0,604.572056364,1.0,3
636.325034473,351.40093821,384.3042588,0.0,0.0,844.96562713,1.0,1
536.437301614,61.3317452369,850.126124321,1.0,0.0,685.343092772,7.0,9
415.695950199,34.0623685955,578.105574394,1.0,0.0,568.01484311,0.0,0
864.143922803,103.630889043,681.653635111,1.0,1.0,901.671692018,3.0,2
613.622131714,61.9525558982,708.899303482,1.0,0.0,658.435416337,0.0,7
95.313815523,437.562746204,582.395425227,0.0,0.0,240.960224559,7.0,1
958.242769692,15.5944563788,989.331911962,1.0,1.0,922.362806741,5.0,5
827.799412769,134.191727238,641.208000015,1.0,1.0,747.811095758,6.0,2
398.511707519,108.728787434,822.147219389,1.0,0.0,733.869144447,4.0,7
408.907647274,243.69414762,613.190769779,1.0,0.0,581.171629848,2.0,0
420.305553385,104.756770075,711.319201018,1.0,0.0,589.42007903,0.0,3
648.413360963,29.3658340601,685.630632091,1.0,0.0,624.714132845,1.0,3
420.879802266,48.3837417129,600.441140359,1.0,0.0,576.667172865,1.0,0
990.557589151,146.259306679,988.489156691,1.0,1.0,974.346647039,5.0,5
566.387079582,122.003442478,623.576713272,1.0,0.0,643.040236491,4.0,7
984.993204648,183.229764819,971.240144223,1.0,1.0,974.785543853,3.0,2
386.156290917,110.554885998,569.600291339,1.0,0.0,551.449850302,2.0,0
485.559867289,104.462133259,674.460142554,1.0,0.0,681.603713164,0.0,9
614.572215594,207.907053505,660.015404181,1.0,0.0,637.355016485,2.0,0
427.002427004,73.048409326,608.346726847,1.0,0.0,579.977448443,0.0,0
419.358507513,161.863508332,649.001815049,1.0,0.0,632.162217501,0.0,9
985.159076491,54.3011165304,917.010932446,1.0,1.0,897.475359729,6.0,5
416.848503046,132.848529392,609.483289648,1.0,0.0,594.270106638,2.0,0
396.323152179,110.386837715,618.858566037,1.0,0.0,600.113893782,0.0,9
407.979820072,84.375849537,617.654072227,1.0,0.0,604.464435,2.0,9
971.680155338,75.7194977414,540.12065893,1.0,1.0,791.131993547,6.0,2
740.010294076,59.1131231913,300.81327213,1.0,1.0,512.352399987,6.0,2
909.447232451,77.5844182052,852.277796017,1.0,1.0,886.108329012,6.0,2
392.891844705,57.5099180451,747.078618838,1.0,0.0,583.782846389,4.0,4
414.320991145,238.513047027,702.277878321,1.0,0.0,565.200815992,4.0,4
610.679300939,50.4408524572,693.348047637,1.0,0.0,662.190460146,4.0,7
392.033374123,114.774933104,689.134615767,1.0,0.0,560.198323085,0.0,4
410.400457292,40.7294356786,591.116984477,1.0,0.0,547.138880763,0.0,0
588.853139376,132.045520693,653.70419881,1.0,0.0,631.315815909,4.0,0
402.612447247,85.3327416322,653.455157955,1.0,0.0,582.188030154,1.0,9
140.712492866,181.756776229,760.99391456,1.0,1.0,226.395864348,3.0,8
413.596004298,87.0514902001,755.550510846,1.0,0.0,537.807793531,0.0,4
413.320841377,143.57616262,614.458902577,1.0,0.0,623.284742947,2.0,9
390.145388936,255.572822163,627.771728704,1.0,0.0,606.652838255,2.0,9
480.884996025,58.5457119182,731.84315816,1.0,0.0,602.749775303,4.0,3
21.7525288463,72.2001723321,949.203052345,1.0,1.0,772.12175682,3.0,8
396.948038374,197.930406443,851.544274941,1.0,0.0,743.292325135,1.0,7
419.410836531,11.2220929629,627.344684647,1.0,0.0,579.125475588,1.0,0
451.848064048,98.377770547,673.294266939,1.0,0.0,628.838035691,2.0,9
846.950029289,51.3780996727,495.891609927,1.0,1.0,509.941932116,6.0,2
809.649201511,306.597020278,686.289827818,1.0,0.0,860.994237775,0.0,4
641.045753333,169.96170441,725.232894391,1.0,0.0,705.443499047,2.0,7
891.700251726,116.364307196,963.612523116,1.0,1.0,922.662978252,5.0,8
365.483404714,45.7378849629,818.509575907,1.0,0.0,697.517146986,7.0,7
347.867859089,118.349475438,614.271533661,1.0,0.0,536.196873586,2.0,9
946.032887001,46.6173106583,902.984404238,1.0,1.0,995.906387854,6.0,2
345.41383146,120.783958418,535.705918158,1.0,0.0,590.186002409,4.0,9
387.298756892,114.249767164,628.41052365,1.0,0.0,607.098109064,1.0,9
356.15977658,40.1099008565,567.211649218,1.0,0.0,611.910231528,7.0,9
387.799265983,41.4380565288,541.372602577,1.0,0.0,578.236281172,2.0,9
774.781055069,94.3127004584,767.188657758,1.0,1.0,742.218611296,5.0,5
382.109753591,232.24676908,656.883504323,1.0,0.0,597.559172686,2.0,9
335.877210601,328.786011783,839.262443483,1.0,0.0,702.785719138,7.0,7
410.352610591,88.3774021608,591.11032011,1.0,0.0,592.357251244,0.0,9
783.098351197,38.9799104639,664.917677425,1.0,0.0,843.592417965,2.0,4
438.753639955,63.7618854581,614.32525088,1.0,0.0,634.742348983,1.0,9
455.350685907,62.7041204577,711.017276288,1.0,0.0,603.522148793,2.0,3
465.583397344,115.343541378,633.9359019,1.0,0.0,624.181690474,1.0,0
952.300677194,158.086707473,884.496179875,1.0,1.0,942.574815759,6.0,2
436.415068309,103.657883152,599.601104155,1.0,0.0,582.632692569,7.0,0
942.461019042,320.232042029,431.79569269,1.0,1.0,408.139734995,5.0,5
619.482769312,53.6254618131,691.371653656,1.0,0.0,671.574984014,4.0,7
607.193266609,88.9053410861,674.658090519,1.0,0.0,666.950875075,7.0,7
393.600591561,91.3914398163,707.968859734,1.0,0.0,556.412410535,0.0,4
639.25840421,303.133520815,650.996111075,1.0,0.0,575.282914382,0.0,3
360.455821356,159.307597804,484.610492666,1.0,1.0,483.216377173,6.0,2
432.327152032,91.9443144315,608.341251905,1.0,0.0,583.518508039,0.0,0
548.545493939,115.527123428,758.972549039,1.0,0.0,700.760395729,0.0,9
484.680445478,406.109053342,449.565836666,0.0,0.0,850.759988582,2.0,1
630.445931629,110.478223807,702.51498507,1.0,0.0,702.336267658,4.0,7
792.527422619,254.263739789,783.074832253,1.0,1.0,774.699785514,6.0,5
969.113872154,90.3770772416,984.219436862,1.0,1.0,985.03934183,5.0,8
615.935109813,208.959264009,674.9579437,1.0,0.0,647.055881397,4.0,0
593.968442228,131.21291059,704.64446424,1.0,0.0,640.498958003,4.0,7
443.672841184,118.576173957,727.926028326,1.0,0.0,599.590482528,0.0,3
195.736485766,14.8430153099,410.605221645,1.0,1.0,821.093335031,3.0,8
665.677241774,59.0836384262,410.145851563,1.0,1.0,355.511908419,5.0,5
422.489770926,38.498567625,771.304710793,1.0,0.0,610.780715823,4.0,4
360.630421718,157.589519741,579.673225448,1.0,0.0,577.753759639,0.0,9
886.282163747,58.5035581787,529.719893462,1.0,1.0,564.591421353,6.0,2
339.911436129,71.2540546507,572.885418639,1.0,0.0,534.462613434,1.0,9
367.562429646,110.88645785,573.81451079,1.0,0.0,543.116155206,1.0,9
573.374148086,23.4766970978,678.971042369,1.0,0.0,635.537750247,7.0,0
602.720975711,170.983266239,792.414282503,0.0,1.0,771.096766282,2.0,6
614.940640645,253.402091193,674.253073711,1.0,0.0,666.348657007,1.0,0
49.4655598886,162.411137382,876.04491469,1.0,1.0,407.205789401,3.0,8
979.48002632,84.7785195826,965.724483598,1.0,1.0,993.13676638,6.0,2
439.766820647,128.110580825,707.446330205,1.0,0.0,567.340195284,0.0,3
913.412183302,171.132679543,829.302708386,1.0,1.0,902.151312945,6.0,2
398.581819703,62.4450594902,657.672361124,1.0,0.0,622.121110325,1.0,9
622.823426809,269.576750449,696.374741015,1.0,0.0,684.425928286,2.0,7
639.254564877,80.6013707768,736.519325109,1.0,0.0,716.903752787,2.0,7
410.783997406,165.471696779,581.169663071,1.0,0.0,566.993223927,4.0,0
413.711461771,337.047447415,584.357354504,1.0,0.0,588.319251845,0.0,0
414.480557263,144.747908335,643.942692395,1.0,0.0,600.69875745,2.0,9
530.295996859,104.538754324,859.042542918,1.0,0.0,585.772174565,2.0,9
186.179868939,406.109053342,526.207549347,0.0,0.0,563.466040992,2.0,1
599.613312788,162.785494676,706.361354793,1.0,0.0,656.232024551,4.0,7
602.681276084,23.8879528006,704.867291831,1.0,0.0,641.17346185,2.0,7
407.966409458,271.141247142,761.676017407,1.0,0.0,582.756822232,2.0,4
390.790518473,97.179973014,759.314205514,1.0,0.0,589.207665139,2.0,4
464.570844875,43.5432781612,739.223615037,1.0,0.0,613.528057726,2.0,3
504.688222572,40.6281098238,855.036509155,1.0,0.0,555.093769415,2.0,9
833.684019279,17.0655632727,842.694445181,1.0,1.0,956.208471937,5.0,8
998.459945022,146.640982374,962.386641053,1.0,1.0,932.911542244,5.0,5
254.832759034,183.818395672,803.284759279,1.0,1.0,593.864616806,3.0,8
429.826383546,159.908733984,608.437478064,1.0,0.0,631.617429982,4.0,9
373.985088471,91.8745096128,618.009010295,1.0,0.0,554.311663469,4.0,9
360.425153161,165.640165257,608.07802375,1.0,0.0,612.061717746,0.0,9
300.452631999,212.135024317,591.846643122,1.0,0.0,529.587352468,4.0,9
409.701473735,120.286135218,659.810220092,1.0,0.0,625.488366698,4.0,9
408.182306412,63.127292362,796.760584511,1.0,0.0,602.953031051,4.0,4
538.992607383,144.062870169,815.457748039,1.0,0.0,581.146700984,1.0,9
604.697645372,84.9754853646,719.042963805,1.0,0.0,630.97065465,4.0,7
599.617529942,286.625955475,723.269246543,1.0,0.0,711.826635551,2.0,7
570.365339641,59.9333529096,691.63278214,1.0,0.0,637.951881956,1.0,0
589.285144466,22.3049173363,729.276401405,1.0,0.0,672.91998045,0.0,7
461.061993407,182.35929963,739.664186079,1.0,0.0,610.427608512,1.0,3
391.089646066,191.160968562,549.102153665,1.0,0.0,553.687874436,1.0,9
644.468854466,65.7225996797,702.095011707,1.0,0.0,682.912299802,0.0,7
322.510005229,269.106838396,611.086174872,1.0,0.0,595.432014587,1.0,9
608.805795857,131.788380368,697.470738775,1.0,0.0,667.697372865,2.0,7
469.486425913,33.4202940389,837.959945982,1.0,0.0,564.469160264,4.0,9
863.727641292,102.202484102,870.767565344,1.0,1.0,912.823115902,3.0,8
633.671624055,300.419948543,683.141005446,1.0,0.0,609.792278665,7.0,3
479.478789585,327.285656295,916.597015972,1.0,1.0,738.014771671,5.0,8
510.965470779,137.694449615,665.891977524,1.0,0.0,638.442665529,4.0,9
591.384722418,121.940445068,806.937762849,1.0,0.0,602.413492634,7.0,9
401.098978917,29.6848464136,679.504809828,1.0,0.0,555.869682642,2.0,9
465.910491199,79.7807222631,768.73277899,1.0,0.0,601.066935168,2.0,3
622.063563968,38.8375604344,688.185870286,1.0,0.0,652.059479198,7.0,0
421.476348364,50.3052815915,868.159819617,1.0,0.0,725.879456862,4.0,7
624.602122489,83.5896916802,797.023448491,1.0,0.0,610.524800873,7.0,9
585.847061203,201.135826752,674.666310719,1.0,0.0,630.828054886,7.0,7
682.318032236,83.9533717158,603.088000798,1.0,1.0,578.528983984,6.0,5
852.925804891,360.34543621,486.032773722,0.0,0.0,686.526840725,1.0,1
435.221233574,59.7472965384,619.0995845,1.0,0.0,615.7798152,4.0,0
432.235886634,119.027785305,593.880186552,1.0,0.0,566.977925501,7.0,0
424.820322273,104.3822653,779.648580183,1.0,0.0,572.354017769,0.0,4
456.389819221,206.20409677,616.192291398,1.0,0.0,560.785938977,2.0,0
842.263185044,213.278316072,890.488010639,1.0,1.0,835.89847479,5.0,5
584.107997167,127.10869616,648.489002092,1.0,0.0,640.858808144,7.0,0
587.868093945,-20.5854515453,603.419016055,0.0,1.0,721.577346769,0.0,6
359.796484727,55.9228060184,823.284516375,1.0,0.0,695.134786935,0.0,7
409.439697345,129.966995668,564.82843495,1.0,0.0,595.559763149,1.0,9
403.310718015,89.4237045466,519.4783142,1.0,1.0,474.257782216,5.0,8
459.655093246,157.112094295,706.16367597,1.0,0.0,634.158860063,4.0,9
363.58447866,367.651098147,582.395425227,0.0,0.0,207.754313998,4.0,1
815.86842235,293.340749017,711.687165968,1.0,1.0,569.650558056,5.0,5
400.021693967,175.269991595,835.997768838,1.0,0.0,707.848251483,0.0,7
192.044191071,406.109053342,796.730006249,0.0,0.0,610.745270513,1.0,1
440.332837815,29.3790114627,633.690863999,1.0,0.0,601.627942702,0.0,0
413.489867896,124.595632297,750.817235238,1.0,0.0,570.431472452,0.0,4
481.342350743,12.0178432549,743.813035649,1.0,0.0,549.464294946,1.0,9
421.985094321,49.9178898235,707.910106519,1.0,0.0,553.311365567,2.0,9
427.540646989,48.8918324886,620.363196318,1.0,0.0,588.730401274,7.0,9
238.613123309,458.999685394,338.334105937,0.0,0.0,732.39106938,4.0,1
464.853972089,340.178663194,827.218925866,1.0,0.0,552.161611291,1.0,4
433.909612643,138.313872599,733.630242082,1.0,0.0,588.996504913,4.0,3
390.36752237,150.785572847,976.441796762,1.0,1.0,996.905941446,5.0,8
586.409953332,39.7869623413,691.090905545,1.0,0.0,666.263417457,0.0,7
428.353798824,20.1525134787,640.981783882,1.0,0.0,586.4550965,2.0,0
574.292625622,30.8825188245,758.593023081,1.0,0.0,622.722369095,0.0,9
872.047282984,33.2125428449,870.759753011,1.0,1.0,842.023721198,5.0,5
437.886454967,152.866845622,607.479538172,1.0,0.0,606.212608229,2.0,0
548.620542376,159.172098522,762.154782821,1.0,0.0,563.821213535,4.0,9
411.814300174,72.8677891971,580.929090258,1.0,0.0,570.5113158,1.0,0
336.632301197,242.198304097,634.162939202,1.0,0.0,585.060510195,1.0,9
836.44102401,111.502639941,680.049880642,1.0,0.0,848.176947437,1.0,4
616.294592302,77.1489918093,442.981012631,1.0,1.0,943.721509112,6.0,2
546.960242862,108.998407823,858.884329839,1.0,0.0,655.424507235,2.0,9
402.429165203,88.1597624553,415.398539322,1.0,1.0,344.332871371,3.0,2
387.839231876,73.058657056,577.488718601,1.0,0.0,560.719672462,2.0,0
829.280603753,15.8255862998,705.741514452,1.0,1.0,763.078666109,6.0,2
484.437182144,242.515047689,759.444066848,1.0,0.0,618.656138823,2.0,3
587.228198376,260.826700891,613.273075627,1.0,0.0,618.680606174,7.0,0
573.776620731,232.372834771,644.694593091,1.0,0.0,635.846307578,4.0,0
578.574005789,38.1991170033,697.416150526,1.0,0.0,621.971865784,2.0,7
426.688418395,74.3738320714,861.606140218,1.0,0.0,723.75492662,1.0,7
543.234100428,85.7267774445,881.983842587,1.0,0.0,555.565514954,4.0,9
407.083991478,134.440089077,838.956417091,1.0,0.0,704.617057082,0.0,7
414.811501215,152.923328445,757.690755167,1.0,0.0,602.542010452,2.0,4
474.373159264,34.8081200417,300.907445606,1.0,1.0,451.855586944,6.0,2
435.761733268,129.482874341,697.561073523,1.0,0.0,565.556299154,1.0,3
601.07932262,155.742834594,641.574526207,1.0,0.0,666.280670671,0.0,0
843.230643075,305.491830581,706.928925061,1.0,0.0,870.552396207,1.0,4
403.584292059,106.102320349,698.340095076,1.0,0.0,595.68708057,0.0,3
411.323638618,262.706007164,602.917984252,1.0,0.0,584.249512391,2.0,0
406.464299436,166.009513192,586.241612845,1.0,0.0,559.650237041,0.0,0
349.646743362,72.6748699383,604.361812856,1.0,0.0,623.492225898,4.0,9
132.457452481,351.754318993,465.617897106,0.0,0.0,499.781158242,7.0,1
448.742923515,114.909645433,719.011598055,1.0,0.0,593.336943331,1.0,3
401.05006271,270.916152709,835.274802026,1.0,0.0,713.874273062,1.0,7
383.98456687,47.3026009791,584.015488177,1.0,0.0,574.151703328,4.0,9
526.127120452,104.495805444,254.448715597,1.0,1.0,614.991574918,3.0,2
341.697687542,-27.7310747564,572.00854773,0.0,1.0,544.824193772,7.0,6
972.069251118,102.445089413,998.476793478,1.0,1.0,981.167093914,5.0,8
361.557800039,109.675027264,822.729915125,1.0,0.0,715.822473451,0.0,7
438.05576869,73.3168720356,801.770024317,1.0,0.0,658.747332269,1.0,9
489.727877132,301.962317673,777.624407058,1.0,0.0,560.030492124,7.0,4
422.13383617,200.843460082,611.112249787,1.0,0.0,581.380819321,7.0,0
356.219492853,209.468313327,446.064345216,1.0,1.0,905.061068209,3.0,8
451.51590812,37.5815393951,746.060620383,1.0,1.0,669.085416326,5.0,8
512.156004817,187.45806788,869.952279448,1.0,0.0,613.359924116,1.0,9
72.8945354491,406.109053342,574.091456044,0.0,0.0,747.78167341,2.0,1
185.125706485,121.28339399,744.916449709,1.0,1.0,588.574755229,5.0,8
484.071584622,160.103055993,664.215773758,1.0,0.0,618.303110013,0.0,0
722.334162093,71.3767294435,648.3551946,1.0,1.0,650.864972986,3.0,2
422.647281812,212.39573417,609.97821488,1.0,0.0,570.919902748,7.0,0
391.430850474,26.0566903222,652.720506414,1.0,0.0,564.281496206,0.0,9
639.223936243,224.332508502,648.568712922,1.0,0.0,630.544326364,1.0,3
432.579454476,53.8484011774,733.752149826,1.0,0.0,514.01361446,1.0,4
353.98213117,129.027355266,590.56631707,1.0,0.0,547.712726982,2.0,9
325.753311627,15.987982594,975.909317168,1.0,1.0,453.11561494,5.0,8
533.525469206,38.0556483464,741.502582668,1.0,0.0,642.131325816,0.0,9
149.446160435,91.1001096109,609.059144345,1.0,1.0,403.25911938,3.0,2
423.430860317,140.366148861,740.374899049,1.0,0.0,556.785222939,1.0,4
452.505429481,108.095668335,797.419237039,1.0,0.0,581.91648542,1.0,4
444.357783237,173.638212819,721.308229509,1.0,0.0,614.058653132,2.0,3
291.425098386,17.5872295886,532.675378414,0.0,1.0,698.224971285,0.0,6
322.599782841,236.286752396,836.063575308,1.0,1.0,701.866369339,5.0,8
570.91710943,332.73846376,669.422994172,1.0,0.0,646.026035844,2.0,0
888.246640323,209.183041448,794.765599072,1.0,1.0,920.979206516,3.0,2
500.540488688,22.1145198284,852.256257588,1.0,0.0,582.960202269,4.0,9
625.188901015,120.235427789,695.777346989,1.0,0.0,689.657340605,1.0,0
370.709416288,18.4868881084,588.169466167,1.0,0.0,553.631747252,7.0,0
408.852836466,114.171400363,606.346907733,1.0,0.0,564.950921684,0.0,9
611.637174696,325.765541855,654.790671852,1.0,0.0,659.492484973,7.0,0
426.47982546,20.1219831688,746.427263936,1.0,0.0,594.965992583,2.0,4
511.794609572,112.888691217,828.176685509,1.0,0.0,572.172000577,0.0,9
413.60084528,27.6107311881,857.175070582,1.0,0.0,751.623535032,7.0,7
912.727468181,193.584003294,968.725118402,1.0,1.0,939.728408788,5.0,8
374.335506123,406.109053342,470.894331094,0.0,0.0,855.464024803,7.0,1
597.865564968,12.5291443078,640.340809748,1.0,0.0,642.715956589,2.0,0
577.602394664,33.9304510835,659.647409181,1.0,0.0,648.330493985,0.0,7
387.87320303,342.626117534,644.880736457,1.0,0.0,583.398082867,1.0,9
969.630389878,129.754400603,280.067514861,1.0,1.0,897.896497286,6.0,2
580.78674407,117.507201612,333.385619568,1.0,1.0,873.651989469,6.0,2
395.291170487,86.3415096879,740.919290996,1.0,0.0,553.620690979,2.0,4
838.915254212,147.44533956,693.706830734,1.0,0.0,873.159014508,4.0,4
404.082315839,182.876687363,750.107227736,1.0,0.0,594.538722412,1.0,9
821.861252673,373.288714412,542.708584713,0.0,0.0,627.726827401,1.0,1
603.32436576,175.688961649,643.479416662,1.0,0.0,681.295987167,4.0,7
441.544479126,73.9763047918,626.976033753,1.0,0.0,627.671208783,7.0,9
601.459340043,257.063155048,672.674698933,1.0,0.0,677.990056135,1.0,0
415.577009585,223.230149998,708.186230572,1.0,0.0,593.841073121,2.0,3
446.379663568,58.9771510584,751.742826995,1.0,0.0,594.201378533,7.0,3
423.498424164,92.6082167874,694.718904332,1.0,0.0,571.634572008,0.0,4
395.967105131,108.573466731,607.717238637,1.0,0.0,611.44659454,4.0,9
418.251143802,106.290489233,596.250298676,1.0,0.0,571.054765869,1.0,0
993.625661936,227.800973112,734.735307051,1.0,1.0,794.615481588,6.0,2
572.906402392,273.605118728,676.156521413,1.0,0.0,663.971010443,0.0,7
643.838018868,87.0300391164,657.863350057,1.0,0.0,595.452767372,7.0,3
611.26481167,105.409559329,652.058272249,1.0,0.0,668.126064144,0.0,7
416.228354253,58.943687666,574.465580026,1.0,0.0,572.658977074,7.0,0
442.974115442,59.9781456805,774.969031947,1.0,1.0,280.237833736,6.0,5
523.789332686,107.091789732,826.331933828,1.0,0.0,665.225694751,1.0,9
881.764275343,81.2176905654,878.889763478,1.0,1.0,353.992093122,5.0,5
435.551912862,125.312694454,710.74932968,1.0,0.0,607.301959834,2.0,3
411.737213431,23.591010678,571.31443435,1.0,0.0,554.101859457,0.0,9
373.645002595,87.5418350555,625.42780484,1.0,0.0,629.18028577,7.0,9
433.804375398,324.642734381,714.870699162,1.0,0.0,544.03256443,1.0,9
434.151849473,157.388643258,645.452276473,1.0,0.0,578.416937506,4.0,9
353.445031913,26.2952754695,878.855112719,1.0,1.0,951.93730702,3.0,8
583.612355162,406.109053342,475.245554065,0.0,0.0,563.466040992,0.0,1
361.436850036,98.1063731649,574.874772698,1.0,1.0,599.425506137,6.0,5
358.033821386,35.3719796103,601.729689835,1.0,0.0,535.327167827,0.0,9
448.004244334,38.7100836472,748.289065581,1.0,0.0,552.592381681,0.0,4
903.057887742,192.371685128,842.17133862,1.0,1.0,860.916633562,6.0,2
446.713071858,22.74543199,619.374051579,1.0,0.0,613.326827558,4.0,0
622.752161944,50.3434897345,689.380346107,1.0,0.0,653.919909131,7.0,7
466.13252229,316.170783527,766.519448357,1.0,0.0,600.877541454,2.0,9
420.602577432,63.7805997351,751.913546309,1.0,0.0,552.18296873,0.0,4
575.67118946,70.5323826125,663.48328255,1.0,0.0,637.654660461,7.0,0
420.786468345,54.5401941511,627.134516292,1.0,0.0,645.216201261,4.0,9
552.219981557,120.890846807,795.614007008,1.0,0.0,611.758466787,4.0,9
581.601423452,64.2112723998,679.303474523,1.0,0.0,663.961282258,1.0,0
